Word,Specificity Score
bizarrerie,1.6458333333333333
chicken,1.6458333333333333
couvrant,1.6458333333333333
discs,1.6458333333333333
enforcer,1.6458333333333333
escort,1.6458333333333333
espnw,1.6458333333333333
exercise,1.6458333333333333
haletant,1.6458333333333333
mariè,1.6458333333333333
penché,1.6458333333333333
sight,1.6458333333333333
unicorne,1.6458333333333333
aan,1.6428571428571428
acceptaient,1.6428571428571428
acueilli,1.6428571428571428
aerobics,1.6428571428571428
aguet,1.6428571428571428
américano-soviétique,1.6428571428571428
anthologies,1.6428571428571428
antéro-latérales,1.6428571428571428
appellera,1.6428571428571428
archers,1.6428571428571428
articule,1.6428571428571428
aspirant-écuyer,1.6428571428571428
backpacker,1.6428571428571428
bestsports,1.6428571428571428
binome,1.6428571428571428
bizuth,1.6428571428571428
bolchéviques,1.6428571428571428
cantabrique,1.6428571428571428
cantonnement,1.6428571428571428
capés,1.6428571428571428
carrossage,1.6428571428571428
catch-up,1.6428571428571428
chalonnaises,1.6428571428571428
champinonat,1.6428571428571428
choulage,1.6428571428571428
co-pdg,1.6428571428571428
collectivisation,1.6428571428571428
commandité,1.6428571428571428
compétivité,1.6428571428571428
corol,1.6428571428571428
cout,1.6428571428571428
debrief,1.6428571428571428
decédé,1.6428571428571428
derniere,1.6428571428571428
desmodromique,1.6428571428571428
digitaliser,1.6428571428571428
diplômants,1.6428571428571428
dorp,1.6428571428571428
dàdāo,1.6428571428571428
découdre,1.6428571428571428
défoul,1.6428571428571428
eisstockschiessen,1.6428571428571428
enculette,1.6428571428571428
enhardir,1.6428571428571428
extrême-orient,1.6428571428571428
floppée,1.6428571428571428
fondée,1.6428571428571428
frappe-rebond,1.6428571428571428
fédérale,1.6428571428571428
genovéfain,1.6428571428571428
grand-chelem,1.6428571428571428
halfpiper,1.6428571428571428
hokkien,1.6428571428571428
honda,1.6428571428571428
hydrides,1.6428571428571428
hyper-sexualisée,1.6428571428571428
hypertypes,1.6428571428571428
imposa,1.6428571428571428
indisponibilité,1.6428571428571428
interglaciaire,1.6428571428571428
italo-australien,1.6428571428571428
jalamiento,1.6428571428571428
jiu,1.6428571428571428
joiz,1.6428571428571428
jupe-short,1.6428571428571428
kakushi,1.6428571428571428
kashima,1.6428571428571428
ladder,1.6428571428571428
lakkar,1.6428571428571428
leucodystrophies,1.6428571428571428
level,1.6428571428571428
limogeage,1.6428571428571428
llancer,1.6428571428571428
lors-que,1.6428571428571428
manthan,1.6428571428571428
mascara,1.6428571428571428
maître-ouvrier,1.6428571428571428
memento,1.6428571428571428
mini-tab,1.6428571428571428
mobutiste,1.6428571428571428
mouvementer,1.6428571428571428
métairie,1.6428571428571428
name,1.6428571428571428
national-allemand,1.6428571428571428
non-européenne,1.6428571428571428
non-germanophones,1.6428571428571428
nosno,1.6428571428571428
obstétricien,1.6428571428571428
ociété,1.6428571428571428
opérationalisation,1.6428571428571428
pallaio,1.6428571428571428
pantomimer,1.6428571428571428
para-snowboarding,1.6428571428571428
pda,1.6428571428571428
plus-value,1.6428571428571428
poursuivez-le,1.6428571428571428
pré-soviétiques,1.6428571428571428
pull-buoy,1.6428571428571428
quart-de-finaliste,1.6428571428571428
quarter-pipes,1.6428571428571428
rbatis,1.6428571428571428
refixer,1.6428571428571428
remobilisation,1.6428571428571428
renégociés,1.6428571428571428
rigolade,1.6428571428571428
risque-tout,1.6428571428571428
réaffecter,1.6428571428571428
réedite,1.6428571428571428
rétrogration,1.6428571428571428
sendosei,1.6428571428571428
shinsen,1.6428571428571428
shorei-ryū,1.6428571428571428
slaughter,1.6428571428571428
soccerbase,1.6428571428571428
squash-badminton,1.6428571428571428
